StopId,Name,Latitude,Longitude
"2833","Sandyford Rd","53.27438306","-6.229076111"
"2835","Sandyford","53.27048","-6.22587"
"2836","Sandyford Rd","53.27542306","-6.229606111"
"2837","Sandyford Rd","53.27735694","-6.230661111"
"2838","Sandyford Rd","53.27974806","-6.232031944"
"2839","Sandyford Rd","53.28285889","-6.23405"
"2840","Sandyford Rd","53.28432694","-6.23703"
"2841","Sandyford Rd","53.28717694","-6.240096111"
"2842","Ballinteer Rd","53.287865","-6.246356944"
"2843","Ballinteer Rd","53.284265","-6.245606111"
"2844","Ballinteer Rd","53.282645","-6.2449"
"2845","Wyckham Way","53.279505","-6.244628889"
"2846","Ballinteer Ave","53.27723806","-6.247956944"
"2847","Ballinteer Ave","53.27625694","-6.249878056"
"2848","Broadford Rd","53.275395","-6.255458889"
"2849","Broadford Rd","53.27742611","-6.255115"
"2850","Broadford Rd","53.27970306","-6.255561111"
"2851","Broadford Rd","53.28069306","-6.258218889"
"2852","Broadford Rd","53.28067806","-6.260941111"
"2853","Broadford Rd","53.28083806","-6.260686944"
"2854","Broadford Rd","53.280715","-6.257241944"
"2855","Broadford Rd","53.27920806","-6.255116111"
"2856","Broadford Rd","53.27716194","-6.254976944"
"2857","Broadford Rd","53.27475194","-6.255408056"
"2858","Ballinteer Ave","53.27518","-6.252415"
"2859","Ballinteer Ave","53.27701","-6.248593889"
"2860","Ballinteer Ave","53.27814889","-6.246148889"
"2861","Wyckham Way","53.279575","-6.244876944"
"2862","Ballinteer Rd","53.28288111","-6.245123056"
"2863","Ballinteer Rd","53.28334694","-6.245456111"
"2864","Ballinteer Rd","53.28610806","-6.246141111"
"2865","Dundrum","53.28969694","-6.244046111"
"2866","Dundrum","53.29152","-6.245718889"
"2867","Churchtown Road","53.29399889","-6.249921111"
"2868","Churchtown Rd","53.29400611","-6.249295"
"2872","Kilmacud Rd","53.28943389","-6.236281111"
"2873","Kilmacud Rd","53.28886306","-6.232496111"
"2874","Kilmacud Rd","53.28733111","-6.227988889"
"2877","Kilmacud Rd","53.28509611","-6.219738889"
"2878","Kilmacud Rd","53.28433694","-6.216086111"
"2879","Kilmacud Rd","53.28467194","-6.210555"
"2880","Kilmacud Rd","53.284235","-6.214898056"
"2882","Kilmacud Rd","53.28463694","-6.218438889"
"2883","Kilmacud Rd","53.28563","-6.221766944"
"2885","Kilmacud Rd","53.28707111","-6.227613056"
"2886","Kilmacud Rd","53.28834611","-6.231228889"
"2887","Kilmacud Rd","53.28914694","-6.233776944"
"2892","Dundrum Road","53.29535306","-6.246186111"
"2893","Dundrum Road","53.29767194","-6.246571944"
"2894","Dundrum Road","53.30092806","-6.245941111"
"2895","Dundrum Road","53.30304194","-6.245271944"
"2896","Dundrum Road","53.30598806","-6.246025"
"2897","Dundrum Road","53.30819306","-6.246615"
"2898","Milltown Rd","53.31116306","-6.248145"
"2899","Milltown Rd","53.316365","-6.245086944"
"2900","Ranelagh Road","53.32592611","-6.255723889"
"2901","Ranelagh Road","53.32733389","-6.258478056"
"2902","Ranelagh Road","53.32887806","-6.258986944"
"2903","Charlemont Street","53.33197","-6.262491944"
"2905","Merrion Sq West","53.34006694","-6.25192"
"2906","Blackditch Rd","53.33891806","-6.373331111"
"2907","Blackditch Rd","53.34025111","-6.372161111"
"2908","Oranmore Road","53.33969389","-6.367348056"
"2909","Cherry Orchard Ave","53.33741306","-6.373703056"
"2910","Spiddal Road","53.34106389","-6.371633056"
"2911","Blackditch Rd","53.33874","-6.373388056"
"2912","Parliament St","53.34462806","-6.267353056"
"2914","Orwell Road","53.31095389","-6.273776944"
"2915","Zion Road","53.30940306","-6.273693889"
"2916","Bushy Park Rd","53.30763889","-6.274941111"
"2917","Bushy Park Rd","53.30748806","-6.277595"
"2918","Bushy Park Rd","53.30736889","-6.280798889"
"2919","Willbrook Rd","53.29592194","-6.28543"
"2920","Willbrook Rd","53.29381694","-6.287421111"
"2921","Willbrook Rd","53.29127194","-6.289488056"
"2922","Ballyboden Rd","53.28913","-6.2905"
"2923","Ballyboden Rd","53.28718194","-6.291815"
"2924","Ballyboden Rd","53.28582","-6.294031944"
"2925","Ballyboden Rd","53.28333306","-6.296283889"
"2927","Edmondstown Rd","53.27712694","-6.297061944"
"2929","Edmondstown Rd","53.27182806","-6.299011944"
"2930","Edmondstown Rd","53.26790194","-6.298361944"
"2933","Edmondstown Rd","53.261865","-6.297538056"
"2934","Edmondstown Rd","53.2621","-6.297661944"
"2935","Edmondstown Rd","53.26412806","-6.297173056"
"2936","Edmondstown Rd","53.2661","-6.297813889"
"2937","Edmondstown Rd","53.26864694","-6.29879"
"2938","Edmondstown Rd","53.27164111","-6.299096944"
"2940","Edmondstown Rd","53.2803","-6.297488889"
"2941","Ballyboden Rd","53.28308611","-6.296698889"
"2942","Ballyboden Rd","53.28491806","-6.295271944"
"2943","Ballyboden Rd","53.28727111","-6.291918889"
"2944","Ballyboden Rd","53.29004","-6.290266944"
"2945","Ballyboden Rd","53.29167611","-6.289406111"
"2946","Willbrook Rd","53.29451194","-6.287275"
"2947","Willbrook Rd","53.29625","-6.285211111"
"2948","Taylors Lane","53.28194","-6.296173056"
"2949","Taylors Lane","53.28166889","-6.293231111"
"2950","Taylors Lane","53.28176306","-6.288515"
"2954","Whitechurch Green","53.27803806","-6.286301944"
"2955","Whitechurch Green","53.27786694","-6.289526944"
"2956","Whitechurch Green","53.27811806","-6.286146111"
"2957","McKee Avenue","53.39621694","-6.302595"
"2958","McKee Avenue","53.39438","-6.301125"
"2959","Blanchardstown Centre","53.39414806","-6.392123889"
"2960","Blanchardstown","53.39424806","-6.388453889"
"2961","Auburn Ave","53.37883611","-6.358491111"
"2962","Killarney Lane","53.19620194","-6.121595"
"2963","Herbert Road","53.19452806","-6.127136111"
"2964","Kilbride Lane","53.19155111","-6.129011944"
"2965","Whitechurch Rd","53.28037611","-6.284323056"
"2966","Grange Road","53.282775","-6.279128056"
"2967","Grange Road","53.28132611","-6.276888056"
"2968","Grange Road","53.28034111","-6.27356"
"2969","Grange Road","53.279415","-6.270436944"
"2970","Grange Road","53.27818111","-6.267321111"
"2971","Grange Road","53.27629806","-6.264231111"
"2975","Brehon Field Rd","53.27186889","-6.247685"
"2976","Brehon Field Rd","53.27202806","-6.25542"
"2977","Brehon Field Rd","53.27357111","-6.260241944"
"2978","Grange Road","53.27699194","-6.265478056"
"2979","Grange Road","53.27849611","-6.268328889"
"2980","Grange Road","53.28003111","-6.273081111"
"2981","Grange Road","53.28128389","-6.277281944"
"2983","Taylors Lane","53.28160694","-6.287543056"
"2984","Taylors Lane","53.28151889","-6.293685"
"2985","Bushy Park Rd","53.307295","-6.283118889"
"2986","Bushy Park Rd","53.30759694","-6.276573056"
"2988","Zion Road","53.30837611","-6.273503889"
"2989","Orwell Road","53.30803389","-6.270546944"
"2990","Orwell Road","53.30620889","-6.267256944"
"2991","Grange Road","53.28327111","-6.279268056"
"2992","Grange Road","53.28462","-6.281186944"
"2993","Herbert Road","53.19444","-6.127376944"
"2994","Killarney Lane","53.19663694","-6.122086944"
"2995","Clonkeen Rd","53.27018611","-6.15984"
"2996","Bray Road","53.27075694","-6.167421944"
"2997","Main Street Bray","53.20316111","-6.109713056"
"2998","Braemor Park","53.30448611","-6.263818889"
"2999","Orwell Road","53.30603389","-6.267301944"
"3000","Orwell Road","53.30786306","-6.270591944"
"3001","Orwell Road","53.310185","-6.273783056"
"3002","Orwell Road","53.31121389","-6.274163056"
"3003","Ballycullen Ave","53.28026889","-6.340183889"
"3004","Ballycullen Ave","53.282125","-6.340806944"
"3005","Ballycullen Ave","53.278525","-6.342011111"
"3006","Ballycullen Rd","53.27845306","-6.331246111"
"3007","Ballycullen Rd","53.27618389","-6.331093056"
"3008","Celbridge Rd","53.37399694","-6.586471111"
"3011","Bird Avenue","53.30514306","-6.244386944"
"3012","Bird Avenue","53.30527806","-6.244128056"
"3014","Goatstown Rd","53.30014806","-6.233098056"
"3015","Goatstown Rd","53.29846889","-6.233733889"
"3016","Goatstown Rd","53.29643","-6.233176111"
"3017","Goatstown Rd","53.29434111","-6.231105"
"3018","Drummartin Rd","53.29201694","-6.228633056"
"3019","Drummartin Rd","53.29026889","-6.227388889"
"3020","Kilmacud Rd","53.28919806","-6.224971111"
"3021","Kilmacud Rd","53.28907806","-6.221338056"
"3022","Kilmacud Rd","53.28884389","-6.217026944"
"3023","Kilmacud Rd","53.28878889","-6.217951111"
"3024","Kilmacud Rd","53.28896611","-6.222121944"
"3025","Kilmacud Rd","53.28899306","-6.225623889"
"3026","Drummartin Rd","53.29085806","-6.22797"
"3027","Kilmacud Rd","53.29217611","-6.22901"
"3028","Goatstown Rd","53.29470306","-6.231616944"
"3029","Goatstown Rd","53.29636806","-6.233311944"
"3030","Goatstown Rd","53.29915889","-6.233506111"
"3031","Goatstown Rd","53.30142306","-6.233503056"
"3032","Rock Road","53.30232111","-6.182088889"
"3033","Blackrock","53.30192389","-6.178183056"
"3034","Temple Road","53.29962694","-6.174688889"
"3036","Monkstown Rd","53.29584111","-6.167643889"
"3037","Monkstown Rd","53.29550306","-6.165728056"
"3038","Monkstown Rd","53.29475306","-6.160936111"
"3039","Monkstown Rd","53.294345","-6.157905"
"3040","Monkstown Rd","53.29382111","-6.154345"
"3041","Monkstown Crescent","53.29403111","-6.149588889"
"3042","Dunleary Hill","53.29505806","-6.146231111"
"3044","Albert Rd","53.27989889","-6.120703056"
"3045","Vevay Road","53.19743111","-6.108995"
"3046","Georges Street","53.29191","-6.135168889"
"3047","George's St","53.29016611","-6.131006944"
"3048","Glasthule Rd","53.28838694","-6.127015"
"3049","Glasthule Rd","53.287405","-6.124393056"
"3050","Glasthule Rd","53.28695111","-6.122186111"
"3051","Sandycove Rd","53.28612806","-6.11777"
"3052","Sandycove Rd","53.28583","-6.114878889"
"3053","Breffni Road","53.28560694","-6.111316944"
"3054","Ulverton Road","53.2841","-6.107558056"
"3055","Ulverton Road","53.28183","-6.106936111"
"3056","Ulverton Road","53.28030389","-6.107068889"
"3057","Ulverton Road","53.278275","-6.107056944"
"3058","Ulverton Road","53.278395","-6.107878889"
"3059","Ulverton Road","53.28000389","-6.107098056"
"3060","Ulverton Road","53.28213806","-6.106953056"
"3061","Ulverton Road","53.28416","-6.10781"
"3062","Breffni Road","53.28557194","-6.111808889"
"3063","Sandycove Rd","53.28597389","-6.116293056"
"3064","Sandycove Rd","53.28608694","-6.11939"
"3065","Glasthule Rd","53.28697694","-6.122758889"
"3066","Glasthule Rd","53.28766111","-6.125691111"
"3067","Glasthule Rd","53.28844694","-6.127371944"
"3068","George's St","53.28983194","-6.130476111"
"3069","George's St","53.290755","-6.132633056"
"3070","George's St","53.29211694","-6.135813056"
"3071","Dunleary Hill","53.29498694","-6.145178056"
"3072","Longford Place","53.29418889","-6.148683889"
"3073","Monkstown Rd","53.29378694","-6.155025"
"3074","Monkstown Rd","53.29448889","-6.159268056"
"3075","Monkstown Rd","53.29487694","-6.162233056"
"3076","Monkstown Rd","53.29543306","-6.166006111"
"3077","Monkstown Rd","53.29592","-6.168441111"
"3078","Forest Road","53.44025889","-6.249618889"
"3079","Newtown Ave","53.29830611","-6.17058"
"3080","Newtown Ave","53.30023111","-6.174108889"
"3081","Carysfort Avenue","53.30060694","-6.177763056"
"3082","Carysfort Avenue","53.30045","-6.178085"
"3083","Frascati Road","53.30123194","-6.181001944"
"3084","Frascati Road","53.30140111","-6.181071111"
"3085","Blackrock","53.30247389","-6.178346111"
"3087","Forest Road","53.44611694","-6.240593056"
"3088","River Valley Rd","53.45272","-6.237088889"
"3089","Rathingle Road","53.44895806","-6.239763056"
"3090","Rathingle Road","53.44960889","-6.241513056"
"3091","Avondale Road","53.27368111","-6.123916944"
"3092","Avondale Road","53.27213806","-6.126785"
"3093","Avondale Road","53.27033694","-6.130108889"
"3094","Cluny Grove","53.26919806","-6.127238056"
"3095","Ballinaclea Road","53.27085194","-6.121753056"
"3096","Killiney Road","53.27044806","-6.118251944"
"3097","Killiney Road","53.26991611","-6.115056944"
"3098","Killiney Hill Rd","53.26786889","-6.11437"
"3099","Killiney Hill Rd","53.26491389","-6.115066944"
"3100","Killiney Hill Rd","53.26817306","-6.114485"
"3101","Killiney Road","53.26992889","-6.115468889"
"3102","Killiney Road","53.270475","-6.118645"
"3103","Ballinaclea Road","53.27093389","-6.121526944"
"3104","Ballinaclea Road","53.26703611","-6.130963056"
"3105","Avondale Road","53.27119611","-6.129121111"
"3106","Avondale Road","53.27199806","-6.127408889"
"3107","Avondale Road","53.273305","-6.124346111"
"3108","Avondale Road","53.27458694","-6.12329"
"3109","Albert Rd","53.27697389","-6.121755"
"3110","St. Catherine's Rd","53.27975194","-6.118716944"
"3111","Barnhill Rd","53.27736694","-6.115338056"
"3112","Maynooth Road","53.35051","-6.544726111"
"3114","Stradbrook Rd","53.2958","-6.169753889"
"3115","Stradbrook Rd","53.29399","-6.167606944"
"3116","Rowan Pk","53.28992306","-6.167163889"
"3117","Deansgrange Rd","53.28560694","-6.166976111"
"3118","Deansgrange Rd","53.28398611","-6.166358889"
"3119","Deansgrange Rd","53.28155111","-6.165286111"
"3120","Clonkeen Rd","53.27744194","-6.163273056"
"3122","Clonkeen Rd","53.27397889","-6.161635"
"3123","Clonkeen Rd","53.27175889","-6.160546944"
"3124","Clonkeen Rd","53.26944194","-6.159378056"
"3125","Clonkeen Rd","53.26727","-6.158385"
"3126","Clonkeen Rd","53.26541694","-6.159173889"
"3127","Old Bray Road","53.26262806","-6.153971944"
"3128","Old Bray Road","53.26129389","-6.151051111"
"3129","Bray Road","53.26238694","-6.150276944"
"3130","Bray Road","53.25860389","-6.146006111"
"3131","Bray Road","53.25551694","-6.145171944"
"3132","Bray Road","53.25272806","-6.142951944"
"3133","Bray Road","53.25036611","-6.140848056"
"3134","Bray Road","53.246905","-6.13603"
"3135","Bray Road","53.24295389","-6.130543889"
"3136","Bray Road","53.23773194","-6.12733"
"3138","Bray Road","53.23434889","-6.124723056"
"3139","Bray Road","53.23005806","-6.124076944"
"3140","Dublin Rd","53.22974","-6.124246944"
"3141","Shankill","53.23455111","-6.125118056"
"3142","Dublin Rd","53.23806194","-6.127608056"
"3143","Bray Road","53.24265111","-6.130766111"
"3144","Bray Road","53.245775","-6.135293889"
"3145","Bray Road","53.24792111","-6.138231111"
"3146","Bray Road","53.25087306","-6.141736111"
"3147","Bray Road","53.25527194","-6.145488889"
"3148","Bray Road","53.25874889","-6.146561944"
"3149","Johnstown Rd","53.26118","-6.150006944"
"3150","Old Bray Road","53.26233694","-6.153768056"
"3151","Old Bray Road","53.26461306","-6.159153889"
"3152","Clonkeen Rd","53.26740694","-6.158536111"
"3153","Clonkeen Rd","53.26577806","-6.159016944"
"3154","Clonkeen Rd","53.27204111","-6.160768056"
"3155","Clonkeen Rd","53.27425","-6.16193"
"3156","Clonkeen Rd","53.27652889","-6.163003889"
"3158","Deansgrange Rd","53.27893194","-6.164166944"
"3159","Deansgrange Rd","53.28245306","-6.165903889"
"3160","Deansgrange Rd","53.28437306","-6.166731111"
"3161","Deansgrange Rd","53.28700306","-6.167946111"
"3162","Rowan Pk","53.28975111","-6.167536944"
"3163","Stradbrook Rd","53.29250806","-6.166873056"
"3164","Stradbrook Rd","53.29559611","-6.169876944"
"3165","Carysfort Avenue","53.29934","-6.179713889"
"3166","Carysfort Avenue","53.297065","-6.180505"
"3167","Carysfort Avenue","53.29527194","-6.180423056"
"3168","Carysfort Avenue","53.29224","-6.180056944"
"3169","Carysfort Avenue","53.28859306","-6.180608056"
"3171","Newtown Park","53.28742306","-6.176611111"
"3173","Newtownpark Ave","53.28469694","-6.177423056"
"3174","Newtownpark Ave","53.28214194","-6.180103056"
"3175","Newtownpark Ave","53.27961694","-6.183428889"
"3176","Leopardstown Rd","53.27761194","-6.186155"
"3177","Leopardstown Rd","53.27610889","-6.188413889"
"3178","Leopardstown Rd","53.27436194","-6.192958889"
"3179","Leopardstown Rd","53.2731","-6.198611111"
"3181","Blackthorn Road","53.27670194","-6.207783056"
"3182","Blackthorn Road","53.27522111","-6.214208056"
"3183","Blackthorn Road","53.27618306","-6.217036111"
"3184","Blackthorn Drive","53.27619111","-6.223826111"
"3187","Burton Hall Rd","53.27382194","-6.203315"
"3188","Leopardstown Rd","53.27317694","-6.198948056"
"3189","Leopardstown Rd","53.27384","-6.195555"
"3190","Leopardstown Rd","53.274875","-6.191828889"
"3191","Leopardstown Rd","53.27630889","-6.188313056"
"3192","Leopardstown Rd","53.27747611","-6.186511944"
"3193","Newtownpark Ave","53.27982806","-6.183321944"
"3194","Newtownpark Ave","53.28319611","-6.178915"
"3195","Newtownpark Ave","53.28489194","-6.17753"
"3196","Newtown Park","53.28738306","-6.177211944"
"3198","Carysfort Avenue","53.28988194","-6.180586111"
"3199","Carysfort Avenue","53.29258389","-6.180153056"
"3200","Carysfort Avenue","53.29667","-6.180636111"
"3201","Carysfort Avenue","53.29953694","-6.179711944"
"3202","Glenageary Rd","53.28885389","-6.129958889"
"3203","Glenageary Rd","53.28522","-6.132333056"
"3204","Glenageary Rd","53.28304889","-6.133781111"
"3205","Sallynoggin Road","53.27941694","-6.137198889"
"3206","Sallynoggin Road","53.27822194","-6.139531944"
"3207","Pearse Street","53.27717","-6.140603889"
"3208","Sallynoggin","53.27613611","-6.138595"
"3209","Pearse Street","53.27443389","-6.137658056"
"3210","Pearse Street","53.27349694","-6.139535"
"3211","Rochestown Pk","53.271285","-6.138016944"
"3212","Rochestown Ave","53.26910694","-6.139918889"
"3213","Rochestown Ave","53.26705806","-6.136221111"
"3214","Churchview Rd","53.26460111","-6.134741944"
"3215","Churchview Rd","53.26203","-6.137558056"
"3216","Churchview Rd","53.25887306","-6.137866944"
"3217","Churchview Rd","53.25665889","-6.1354"
"3218","Churchview Rd","53.25492306","-6.132493056"
"3219","Wyattville Rd","53.25305889","-6.130995"
"3220","Wyattville Road","53.25072194","-6.13292"
"3221","Loughlinstown Drive","53.24887389","-6.13268"
"3222","Loughlinstown Pk","53.24660194","-6.128636111"
"3223","Loughlinstown Drive","53.249165","-6.132966111"
"3224","Wyattville Road","53.25194389","-6.132338056"
"3225","Churchview Rd","53.255295","-6.133838889"
"3226","Churchview Rd","53.25914694","-6.138171111"
"3227","Churchview Rd","53.26195306","-6.13779"
"3228","Churchview Rd","53.264755","-6.134651944"
"3229","Church Road","53.26540806","-6.134396111"
"3230","Rochestown Ave","53.26845","-6.139078889"
"3231","Rochestown Ave","53.27015111","-6.141943056"
"3232","Pearse Villas","53.27159611","-6.140436944"
"3233","Pearse Street","53.27273611","-6.141335"
"3234","Pearse Street","53.273635","-6.139463889"
"3235","Pearse Street","53.27627194","-6.139121944"
"3236","Sallynoggin Road","53.27797889","-6.140298889"
"3237","Sallynoggin Road","53.279135","-6.137951944"
"3238","Glenageary Rd","53.28329889","-6.133716944"
"3239","Glenageary Rd","53.28438389","-6.133026111"
"3240","Glenageary Rd","53.287175","-6.131241111"
"3241","Sallynoggin Road","53.27724806","-6.141496111"
"3242","Sallynoggin Road","53.275355","-6.145373889"
"3243","Rochestown Ave","53.27416806","-6.148428889"
"3244","Rochestown Ave","53.27263","-6.145906944"
"3245","Rochestown Ave","53.27068","-6.142518889"
"3246","Rochestown Ave","53.27107194","-6.143483056"
"3247","Rochestown Ave","53.27273306","-6.146186944"
"3248","Sallynoggin Road","53.27474611","-6.148335"
"3249","Pottery Rd","53.27304389","-6.153161944"
"3250","Mackintosh Pk","53.27220611","-6.15391"
"3254","Johnstown Road","53.26366","-6.148158056"
"3255","Old Bray Road","53.26647806","-6.163181944"
"3256","Old Bray Road","53.26881389","-6.166618056"
"3258","Bray Road","53.27253889","-6.171963056"
"3259","Bray Road","53.27283111","-6.171701944"
"3260","Old Bray Road","53.26969","-6.166636111"
"3261","Old Bray Road","53.26818","-6.166033889"
"3262","Old Bray Road","53.265725","-6.161343056"
"3263","Johnstown Rd","53.26749111","-6.148063889"
"3264","Johnstown Rd","53.26888389","-6.145966111"
"3265","Mart Lane","53.26949194","-6.167721111"
"3266","Mart Lane","53.26931611","-6.17017"
"3267","Westminster Road","53.26917","-6.17491"
"3268","Westminster Road","53.26775111","-6.178708889"
"3269","Westminster Road","53.26723389","-6.181086944"
"3270","Brighton Road","53.26650306","-6.183723889"
"3271","Brighton Road","53.26369694","-6.18153"
"3272","Brighton Road","53.26213889","-6.180151111"
"3273","Brighton Road","53.26030889","-6.177848056"
"3274","Brighton Road","53.25849306","-6.174201111"
"3275","Brighton Road","53.25813306","-6.171036111"
"3276","Glenamuck Rd","53.25710694","-6.170911111"
"3277","Glenamuck Rd","53.24821889","-6.182036944"
"3278","Glenamuck Rd","53.24490806","-6.186998056"
"3279","Glenamuck Rd","53.23970389","-6.195586944"
"3280","Enniskerry Rd","53.23776694","-6.195355"
"3282","Enniskerry Rd","53.23574","-6.193418889"
"3283","Enniskerry Rd","53.23583","-6.193855"
"3284","Enniskerry Rd","53.23931389","-6.196446111"
"3285","Glenamuck Rd","53.24484806","-6.187138889"
"3289","Glenamuck Rd","53.25708694","-6.17107"
"3290","Brighton Road","53.25808806","-6.171131111"
"3291","Brighton Road","53.26165889","-6.179643889"
"3292","Brighton Road","53.26341889","-6.181493056"
"3293","Brighton Road","53.26619111","-6.183573889"
"3294","Westminster Road","53.26735694","-6.180836944"
"3295","Westminster Road","53.26795111","-6.178183056"
"3296","Westminster Road","53.26920694","-6.175071111"
"3297","Mart Lane","53.26970806","-6.173036944"
"3298","Mart Lane","53.26939111","-6.169475"
"3306","Cornelscourt Hill","53.26335111","-6.16853"
"3307","Cornelscourt Hill","53.26619111","-6.166331111"
"3309","Cornelscourt Hill","53.26692611","-6.165881944"
"3310","Enniskerry Rd","53.24253806","-6.198906944"
"3312","Cornelscourt Hill","53.26186111","-6.170051944"
"3317","Brewery Rd","53.27388806","-6.200635"
"3318","Brewery Rd","53.27977194","-6.197318889"
"3320","Brewery Rd","53.28198194","-6.194953056"
"3321","Kilmacud Rd","53.28847389","-6.200386944"
"3322","Kilmacud Rd","53.28812889","-6.201756111"
"3328","Clonee Village","53.41046694","-6.442268889"
"3329","Old Navan Rd","53.41403306","-6.449173056"
"3330","Dublin Rd","53.41487694","-6.451816111"
"3331","Dublin Rd","53.41602","-6.462111944"
"3332","Station Road","53.41837306","-6.472908056"
"3333","Dunboyne Village","53.41947806","-6.474198056"
"3334","Station Road","53.41804611","-6.471471111"
"3335","Dublin Rd","53.41601694","-6.459671944"
"3336","Dublin Rd","53.414945","-6.451716111"
"3337","Old Navan Rd","53.414035","-6.448896111"
"3338","Clonee Village","53.41059806","-6.442051111"
"3339","Clonee Vlg","53.41044694","-6.438098889"
"3340","Old Navan Rd","53.40866","-6.428938889"
"3343","Sallynoggin Road","53.27619194","-6.143965"
"3344","Stillorgan Park","53.28989889","-6.186215"
"3345","Stillorgan Park","53.28940111","-6.185423889"
"3346","Mart Lane","53.26973889","-6.173258056"
"3351","Station Road","53.41703","-6.468353889"
"3352","Station Road","53.41706694","-6.468196111"
"3353","Sundrive Road","53.32773611","-6.297948056"
"3354","Sundrive Road","53.32639194","-6.297096111"
"3355","Clogher Road","53.32547306","-6.29771"
"3356","Clogher Road","53.324785","-6.300775"
"3357","Clonmacnoise Rd","53.32196611","-6.301888889"
"3358","Clonmacnoise Rd","53.32112694","-6.303386944"
"3360","Clonmacnoise Rd","53.32176889","-6.303978889"
"3361","Sundrive Road","53.326235","-6.297233889"
"3362","Sundrive Road","53.32742611","-6.297995"
"3365","Lucan Road","53.35965194","-6.439171944"
"3366","Lucan Road","53.35816806","-6.441385"
"3367","Lucan Road","53.35645306","-6.448838889"
"3368","Esker Road","53.34454194","-6.449428889"
"3370","Esker Road","53.344515","-6.448193889"
"3372","Lucan Road","53.35654806","-6.447918056"
"3373","Lucan Road","53.35808","-6.441831944"
"3374","Lucan Road","53.35963389","-6.439501944"
"3376","Nangor Road","53.32156806","-6.407686944"
"3377","Cherrywood Villas","53.32097111","-6.410538056"
"3378","Cherrywood Villas","53.31969111","-6.414765"
"3379","Nangor Road","53.31894","-6.42008"
"3383","Nangor Road","53.31847806","-6.445485"
"3384","Nangor Road","53.319575","-6.44998"
"3385","Nangor Road","53.31910389","-6.458123056"
"3386","Peamount Rd","53.318975","-6.463086111"
"3387","Peamount Rd","53.31849111","-6.466265"
"3389","Peamount Rd","53.31572611","-6.480208056"
"3390","Peamount Rd","53.31318","-6.488266111"
"3392","Peamount Rd","53.308225","-6.495501944"
"3393","Peamount Rd","53.30390694","-6.499491111"
"3394","Peamount Rd","53.30056694","-6.501063056"
"3396","Newcastle","53.29975111","-6.499361111"
"3397","Newcastle","53.29963611","-6.496616111"
"3398","Newcastle","53.29806889","-6.493605"
"3399","Newcastle","53.296055","-6.491993889"
"3400","Newcastle","53.29542194","-6.490611944"
"3401","Newcastle","53.29772306","-6.493726111"
"3402","Newcastle","53.29959194","-6.497001944"
"3403","Newcastle","53.29975889","-6.500623889"
"3404","Peamount Rd","53.30096111","-6.50116"
"3405","Peamount Rd","53.30362306","-6.499818056"
"3406","Peamount Rd","53.30595194","-6.497918056"
"3407","Peamount Rd","53.31120694","-6.490958889"
"3408","Peamount Rd","53.31229389","-6.489511944"
"3409","Peamount Rd","53.31596806","-6.480086111"
"3410","Peamount Rd","53.30785806","-6.49605"
"3411","Peamount Rd","53.31829306","-6.467316111"
"3412","Peamount Rd","53.31965889","-6.461636944"
"3413","Peamount Rd","53.31961","-6.460008056"
"3414","Nangor Road","53.32007611","-6.450758056"
"3415","Nangor Road","53.31853694","-6.444996944"
"3416","Nangor Road","53.31814889","-6.441425"
"3417","Nangor Road","53.31833389","-6.435275"
"3418","Nangor Road","53.32003194","-6.42717"
"3419","Nangor Road","53.32037111","-6.424061111"
"3420","Nangor Road","53.31898","-6.420261111"
"3421","Nangor Road","53.31970111","-6.414991944"
"3422","Cherrywood Villas","53.32079389","-6.411756111"
"3423","Cherrywood Villas","53.32177389","-6.407443056"
"3425","Fonthill Rd","53.31384806","-6.391885"
"3426","Saggart Rd","53.28323611","-6.441041944"
"3427","Naas Road","53.31251694","-6.391858056"
"3428","Naas Road","53.31126111","-6.398728889"
"3429","Naas Road","53.30665","-6.406741944"
"3432","Bianconi Avenue","53.29136","-6.42819"
"3434","Saggart Village","53.28031111","-6.44468"
"3435","Mill Road","53.28165806","-6.448058056"
"3436","Mill Road","53.28330806","-6.452946111"
"3437","Fitzmaurice Road","53.28358194","-6.460508056"
"3438","Bianconi Avenue","53.29142389","-6.428023889"
"3439","Rathcoole","53.282725","-6.4631"
"3440","Rathcoole","53.28181611","-6.465496944"
"3441","Rathcoole","53.28117889","-6.472836111"
"3442","Wexford Road","53.14547","-6.12532"
"3443","Johnstown Rd","53.28057","-6.476828889"
"3444","Rathcoole","53.28118194","-6.474768056"
"3445","Rathcoole","53.28132694","-6.471751111"
"3446","Rathcoole","53.28156194","-6.467903889"
"3447","Rathcoole","53.28191194","-6.465246111"
"3448","Rathcoole Village","53.282805","-6.463023889"
"3449","Fitzmaurice Road","53.28360111","-6.45963"
"3453","Mill Road","53.28295111","-6.4528"
"3454","Mill Road","53.281645","-6.447668889"
"3455","Saggart Village","53.28034194","-6.444803889"
"3456","Garters Lane","53.28351306","-6.440945"
"3457","Garters Lane","53.29001194","-6.438245"
"3461","Boot Road","53.30963889","-6.404421111"
"3465","Convent Road","53.31676111","-6.395815"
"3466","Sandyford Rd","53.27066389","-6.225883056"
"3467","Sandyford Rd","53.26884194","-6.222973056"
"3469","Kilgobbin Road","53.26612306","-6.216198889"
"3470","Kilgobbin Rd","53.26359","-6.212361111"
"3471","Kilgobbin Road","53.26213694","-6.211341111"
"3472","Kilgobbin Road","53.25921694","-6.21196"
